timestamp,product,dealer,price,currency,in_stock,url
2026-07-26T21:58:04.628007,1kg Heraeus Silver Bar,Indigo Precious Metals,2561.89,SGD,True,https://www.indigopreciousmetals.com/1-kilo-heraeus-silver-cast-bar-999-purity-w-coa-indigo-precious-metals.html
2026-07-26T21:58:04.628007,1kg Heraeus Silver Bar,BullionStar,2600.14,SGD,True,https://www.bullionstar.com/buy/product/silver-heraeus-1kg
2026-07-26T21:58:04.628007,1kg Heraeus Silver Bar,LPM,2617.04,SGD,True,https://www.lpm.sg/sg_en/1-kilo-heraeus-999-silver-bar.html
2026-07-26T21:58:04.628007,1kg Heraeus Silver Bar,Silver Bullion,2622.36,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Cast_Bar_Heraeus_1kg
2026-07-26T21:58:04.628007,1kg Heraeus Silver Bar,GoldSilver Central,2762.90,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/heraeus-2/heraeus-silver-bar-1kg/
2026-07-26T21:58:04.628007,1oz Perth Mint Silver Bar,LPM,87.01,SGD,True,https://www.lpm.sg/sg_en/1-oz-perth-mint-kangaroo-9999-silver-bar.html
2026-07-26T21:58:04.628007,1oz Perth Mint Silver Bar,BullionStar,87.04,SGD,True,https://www.bullionstar.com/buy/product/silver-bar-perth-mint-1-oz
2026-07-26T21:58:04.628007,1oz Perth Mint Silver Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T21:58:04.628007,1oz Perth Mint Silver Bar,Indigo Precious Metals,102.86,SGD,True,https://www.indigopreciousmetals.com/1oz-2024-perth-mint-dragon-silver-rectangular-coin.html
2026-07-26T21:58:04.628007,10oz Perth Mint Silver Bar,Silver Bullion,846.77,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Cast_Bar_Perth_Mint_10oz
2026-07-26T21:58:04.628007,10oz Perth Mint Silver Bar,GoldSilver Central,889.27,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-10-oz-silver-bar/
2026-07-26T21:58:04.628007,1kg Perth Mint Silver Bar,Indigo Precious Metals,2571.73,SGD,True,https://www.indigopreciousmetals.com/perth-mint-silver-cast-bar-1-kg-999-ag-good-delivery-singapore-pickup-or-freeport-client-vaulting.html
2026-07-26T21:58:04.628007,1kg Perth Mint Silver Bar,BullionStar,2597.10,SGD,True,https://www.bullionstar.com/buy/product/silver-perth-mint-1kg
2026-07-26T21:58:04.628007,1kg Perth Mint Silver Bar,Silver Bullion,2622.36,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Cast_Bar_Perth_Mint_1kg
2026-07-26T21:58:04.628007,1kg Perth Mint Silver Bar,GoldSilver Central,2747.90,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-silver-bar-1-kg/
2026-07-26T21:58:04.628007,1oz Nadir Silver Bar,LPM,86.04,SGD,True,https://www.lpm.sg/sg_en/1-oz-nadir-999-silver-bar-in-assay.html
2026-07-26T21:58:04.628007,10oz Nadir Silver Bar,Indigo Precious Metals,808.13,SGD,True,https://www.indigopreciousmetals.com/10-oz-nadir-silver-cast-bar.html
2026-07-26T21:58:04.628007,10oz Nadir Silver Bar,BullionStar,830.47,SGD,True,https://www.bullionstar.com/buy/product/nadir10oz
2026-07-26T21:58:04.628007,10oz Nadir Silver Bar,Silver Bullion,840.29,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Cast_Bar_Nadir_10oz
2026-07-26T21:58:04.628007,10oz Nadir Silver Bar,LPM,1508.55,SGD,True,https://www.lpm.sg/sg_en/10-oz-nadir-9999-silver-cast-bar-serial-number-62222.html
2026-07-26T21:58:04.628007,100g Nadir Silver Bar,BullionStar,281.99,SGD,True,https://www.bullionstar.com/buy/product/nadir100g
2026-07-26T21:58:04.628007,100g Nadir Silver Bar,LPM,683.03,SGD,True,https://www.lpm.sg/sg_en/100-gram-nadir-999-silver-bar-in-assay-serial-number-072888.html
2026-07-26T21:58:04.628007,250g Nadir Silver Bar,Indigo Precious Metals,662.10,SGD,True,https://www.indigopreciousmetals.com/250-gram-nadir-silver-cast-bar.html
2026-07-26T21:58:04.628007,250g Nadir Silver Bar,LPM,663.09,SGD,True,https://www.lpm.sg/sg_en/250-gram-nadir-9999-silver-bar.html
2026-07-26T21:58:04.628007,250g Nadir Silver Bar,BullionStar,687.90,SGD,True,https://www.bullionstar.com/buy/product/nadir250g
2026-07-26T21:58:04.628007,500g Nadir Silver Bar,Indigo Precious Metals,1303.01,SGD,True,https://www.indigopreciousmetals.com/500-gram-nadir-silver-cast-bar.html
2026-07-26T21:58:04.628007,500g Nadir Silver Bar,LPM,1310.62,SGD,True,https://www.lpm.sg/sg_en/500-gram-nadir-9999-silver-bar.html
2026-07-26T21:58:04.628007,500g Nadir Silver Bar,BullionStar,1316.49,SGD,True,https://www.bullionstar.com/buy/product/nadir500g
2026-07-26T21:58:04.628007,1kg Nadir Silver Bar,LPM,2558.99,SGD,True,https://www.lpm.sg/sg_en/kg-nadir-9999-silver-bar.html
2026-07-26T21:58:04.628007,1kg Nadir Silver Bar,Indigo Precious Metals,2559.43,SGD,True,https://www.indigopreciousmetals.com/1-kg-nadir-refinery-silver-bar.html
2026-07-26T21:58:04.628007,1kg Nadir Silver Bar,BullionStar,2597.10,SGD,True,https://www.bullionstar.com/buy/product/nadir1000g
2026-07-26T21:58:04.628007,1kg Nadir Silver Bar,Silver Bullion,2622.36,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Silver_Cast_Bar_Nadir_1kg
2026-07-26T21:58:04.628007,1oz PAMP Silver Bar,Indigo Precious Metals,117.49,SGD,True,https://www.indigopreciousmetals.com/1-oz-pamp-suisse-lady-fortuna-silver-minted-bar.html
2026-07-26T21:58:04.628007,1oz PAMP Silver Bar,BullionStar,144.46,SGD,True,https://www.bullionstar.com/buy/product/silver-bars-pamp-lunar-horse-1oz-2026
2026-07-26T21:58:04.628007,1kg PAMP Silver Bar,Indigo Precious Metals,2581.58,SGD,True,https://www.indigopreciousmetals.com/pamp-suisse-1-kilo-cast-999-silver-bar.html
2026-07-26T21:58:04.628007,1kg PAMP Silver Bar,BullionStar,2603.01,SGD,True,https://www.bullionstar.com/buy/product/silver-pamp-1kg-circulated
2026-07-26T21:58:04.628007,1g Gold Bar (any brand),UOB,170.19,SGD,True,https://www.uobgroup.com/online-rates/gold-and-silver-prices.page
2026-07-26T21:58:04.628007,1g Gold Bar (any brand),LPM,225.07,SGD,True,https://www.lpm.sg/sg_en/1-gram-the-royal-mint-britannia-9999-gold-bar-certi-card.html
2026-07-26T21:58:04.628007,1g Gold Bar (any brand),BullionStar,245.27,SGD,True,https://www.bullionstar.com/buy/product/gold-bar-uk-britannia-1gram
2026-07-26T21:58:04.628007,5g Gold Bar (any brand),BullionStar,961.48,SGD,True,https://www.bullionstar.com/buy/product/gold-bar-uk-britannia-5gram
2026-07-26T21:58:04.628007,5g Gold Bar (any brand),Silver Bullion,964.15,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Gold_Minted_Bar_LBMA_Various_Brand_5g
2026-07-26T21:58:04.628007,10g Gold Bar (any brand),BullionStar,1801.65,SGD,True,https://www.bullionstar.com/buy/product/gold-bar-uk-britannia-10gram
