timestamp,product,dealer,price,currency,in_stock,url
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,Silver Bullion,5465.92,SGD,False,https://www.silverbullion.com.sg/Product/Detail/Gold_Minted_Bar_PAMP_Suisse_1oz
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz PAMP Lady Fortuna Gold Bar,GoldSilver Central,5530.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-bar/pamp-suisse/pamp-suisse-gold-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
2026-07-26T11:14:21.289149,1 oz Perth Mint Gold Bar,GoldSilver Central,88.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-bar/perth-mint-silver-bar/perth-mint-kangaroo-minted-silver-bar-1oz/
